latitude,longitude,data_id,event_type_code,event_type,fatalities,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,assoc_actor_1,inter1,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source_scale,timestamp,iso3
34.4708,68.6544,1724583,2,Battle-No change of territory,1,4,AFG11508,11508,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Wardak,Jalrez,,Jalrez,2,National,1532455204,AFG
32.5215,67.4132,1724584,2,Battle-No change of territory,1,4,AFG11509,11509,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Zabul,Shah Joy,,Shah Joy,2,National,1532455204,AFG
33.3246,68.4407,1724604,2,Battle-No change of territory,3,4,AFG11529,11529,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1532455204,AFG
37.3361,66.82,1724611,2,Battle-No change of territory,4,4,AFG11536,11536,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Balkh,Shortepa,,Shortepa,2,National,1532455204,AFG
35.0636,64.1492,1724614,2,Battle-No change of territory,0,4,AFG11539,11539,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Badghis,Jawand,,Jawand,2,National-International,1532455204,AFG
33.4582,69.995,1724625,6,Remote violence,2,4,AFG11550,11550,7/15/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Khost,Sabari,,Yakubi,2,National-International,1532455204,AFG
35.22,71.5228,1724626,6,Remote violence,1,4,AFG11551,11551,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kunar,Nari,,Nari,2,National-International,1532455204,AFG
36.691,68.7965,1724629,2,Battle-No change of territory,2,4,AFG11554,11554,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kunduz,Chardara,,Chardara,2,National-International,1532455204,AFG
35.2118,71.5307,1724633,2,Battle-No change of territory,2,4,AFG11558,11558,7/15/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Kunar,Nari,,Shah Masir Kelay,2,National-International,1532455204,AFG
33.5508,68.4225,1724654,2,Battle-No change of territory,3,4,AFG11579,11579,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,National-International,1532455204,AFG
31.5667,66.5,1724655,2,Battle-No change of territory,3,4,AFG11580,11580,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kandahar,Arghistan,,Arghistan,2,National-International,1532455204,AFG
32.6357,62.4654,1724659,3,Battle-Non-state actor overtakes territory,12,4,AFG11584,11584,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Farah,Bala Buluk,,Bala Buluk,2,National-International,1532455204,AFG
31.5938,64.3716,1724664,6,Remote violence,5,4,AFG11589,11589,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,1,National,1532455204,AFG
32.0728,64.8359,1724666,6,Remote violence,5,4,AFG11591,11591,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,National,1532455204,AFG
35.9774,65.3783,1724668,2,Battle-No change of territory,22,4,AFG11593,11593,7/15/2018,2018,2,,2,,2,22,Southern Asia,Afghanistan,Jowzjan,Darzab,,Darzab,2,International,1532455204,AFG
36.0841,65.3879,1724669,2,Battle-No change of territory,22,4,AFG11594,11594,7/15/2018,2018,2,,2,,2,22,Southern Asia,Afghanistan,Jowzjan,Qush Tepa,,Qush Tepa,2,International,1532455204,AFG
34.5167,69.1833,1724671,6,Remote violence,0,4,AFG11596,11596,7/15/2018,2018,1,,3,,1,13,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National-International,1532455204,AFG
31.5292,62.7905,1724672,2,Battle-No change of territory,6,4,AFG11597,11597,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,National-International,1532455204,AFG
33.4333,70.1167,1724676,2,Battle-No change of territory,13,4,AFG11601,11601,7/15/2018,2018,2,,2,Police Forces of Afghanistan (2004-) Afghan Local Police,3,23,Southern Asia,Afghanistan,Khost,Jaji Maydan,,Jaji Maydan,2,National,1532455204,AFG
32.9411,69.18,1724677,6,Remote violence,2,4,AFG11602,11602,7/15/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Paktika,Urgun,,Urgun,2,National-International,1532455204,AFG
34.8731,71.147,1724679,2,Battle-No change of territory,0,4,AFG11604,11604,7/15/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,3,National-International,1532455204,AFG
34.4167,70.35,1724682,2,Battle-No change of territory,3,4,AFG11607,11607,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kandahar,Maruf,,Maruf,2,National-International,1532455204,AFG
34.2435,70.7285,1724684,2,Battle-No change of territory,8,4,AFG11609,11609,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,National,1532455204,AFG
34.0923,70.469,1724685,2,Battle-No change of territory,8,4,AFG11610,11610,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Dih Bala,,Dih Bala,2,National,1532455204,AFG
34.2409,70.1827,1724687,6,Remote violence,20,4,AFG11612,11612,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,,Kaga,2,International,1532455204,AFG
34.1032,70.4607,1724688,2,Battle-No change of territory,8,4,AFG11613,11613,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,National,1532455204,AFG
34.2001,70.2781,1724689,2,Battle-No change of territory,7,4,AFG11614,11614,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Pachir Wa Agam,,Pachir Wa Agam,2,National,1532455204,AFG
34.1959,70.8318,1724690,2,Battle-No change of territory,2,4,AFG11615,11615,7/15/2018,2018,2,,1,,3,13,Southern Asia,Afghanistan,Nangarhar,Shinwar,,Shinwar,2,National,1532455204,AFG
34.4708,68.6544,1724702,2,Battle-No change of territory,0,4,AFG11627,11627,7/15/2018,2018,1,,2,Military Forces of United States; Military Forces of Afghanistan (2004-),8,28,Southern Asia,Afghanistan,Wardak,Jalrez,,Jalrez,2,National,1532455204,AFG
32.1058,66.9083,1724703,2,Battle-No change of territory,6,4,AFG11628,11628,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Zabul,Qalat,,Qalat,3,National,1532455204,AFG
32.6268,65.8733,1724706,2,Battle-No change of territory,8,4,AFG11631,11631,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,2,National,1532455204,AFG
36.06,64.97,1724709,6,Remote violence,18,4,AFG11634,11634,7/15/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,,Khwaja Sabz Posh,2,National-International,1532455204,AFG
33.4362,70.0671,1724711,2,Battle-No change of territory,9,4,AFG11636,11636,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Khost,Tere Zayi,,Alisher,2,National,1532455204,AFG
34.4167,70.35,1724729,6,Remote violence,12,4,AFG11654,11654,7/15/2018,2018,1,,8,,2,28,Southern Asia,Afghanistan,Kandahar,Maruf,,Maruf,2,National,1532455204,AFG
36.5295,71.3441,1724730,2,Battle-No change of territory,10,4,AFG11655,11655,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Badakshan,Zebak,,Zebak,2,National-International,1532455204,AFG
32.928,65.4813,1724735,2,Battle-No change of territory,5,4,AFG11660,11660,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Shahidi Hassas,,Shahidi Hassas,2,National,1532455204,AFG
32.6268,65.8733,1724737,2,Battle-No change of territory,5,4,AFG11662,11662,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,1,National,1532455204,AFG
34.2944,69.8166,1724750,2,Battle-No change of territory,5,4,AFG11675,11675,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Hisarak,,Hisarak,2,National-International,1532455204,AFG
31.7333,65.1333,1724762,2,Battle-No change of territory,6,4,AFG11687,11687,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kandahar,Maywand,,Maywand,2,National-International,1532455204,AFG
34.3482,62.1997,1724767,7,Riots/Protests,0,4,AFG11692,11692,7/15/2018,2018,2,,6,,0,60,Southern Asia,Afghanistan,Herat,Hirat,,Herat,3,National-International,1532455204,AFG
33.5748,68.1941,1724776,3,Battle-Non-state actor overtakes territory,15,4,AFG11701,11701,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Jeghatoo,,Jeghatoo,2,National-International,1532455204,AFG
34.1061,68.5794,1724785,2,Battle-No change of territory,22,4,AFG11710,11710,7/15/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Wardak,Chaki Wardak,,Chaki Wardak,2,National-International,1532455204,AFG
33.0517,66.7421,1724794,9,Violence against civilians,4,4,AFG11719,11719,7/15/2018,2018,2,,2,,7,27,Southern Asia,Afghanistan,Urozgan,Chora,,Chora,2,Subnational-International,1532455204,AFG
32.9299,66.6891,1724796,6,Remote violence,2,4,AFG11721,11721,7/15/2018,2018,2,,3,,7,37,Southern Asia,Afghanistan,Urozgan,Khas Uruzgan,,Khas Uruzgan,2,Subnational-International,1532455204,AFG
31.5938,64.3716,1724798,2,Battle-No change of territory,35,4,AFG11723,11723,7/15/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,1,National-International,1532455204,AFG
36.691,68.7965,1724811,2,Battle-No change of territory,34,4,AFG11736,11736,7/15/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Chardara,,Chardara,2,National,1532455204,AFG
34.1959,70.8318,1724815,2,Battle-No change of territory,12,4,AFG11740,11740,7/15/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Shinwar,,Shinwar,2,International,1532455204,AFG
34.2774,70.3618,1721256,2,Battle-No change of territory,0,4,AFG11470,11470,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,,Chaparhar,2,National,1531775727,AFG
34.1032,70.4607,1721257,2,Battle-No change of territory,0,4,AFG11471,11471,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,National,1531775727,AFG
31.5938,64.3716,1721258,2,Battle-No change of territory,2,4,AFG11472,11472,7/14/2018,2018,1,,2,Military Forces of Afghanistan (2004-),1,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,2,International,1531775727,AFG
32.6278,62.5312,1721259,2,Battle-No change of territory,20,4,AFG11473,11473,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Farah,Bala Buluk,,Kal Qalah,1,National-International,1531775727,AFG
37.1166,70.58,1721260,2,Battle-No change of territory,11,4,AFG11474,11474,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Badakshan,Fayzabad,,Fayzabad,3,National,1531775727,AFG
34.9874,63.1289,1721261,2,Battle-No change of territory,11,4,AFG11475,11475,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,National,1531775727,AFG
36.7564,66.8972,1721262,2,Battle-No change of territory,11,4,AFG11476,11476,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Balkh,Balkh,,Balkh,3,National,1531775727,AFG
32.3745,62.1164,1721263,2,Battle-No change of territory,12,4,AFG11477,11477,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National,1531775727,AFG
33.5552,68.3845,1721264,2,Battle-No change of territory,10,4,AFG11478,11478,7/14/2018,2018,2,,1,HQN: Haqqani Network,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Qalah-ye Qazi,2,National,1531775727,AFG
35.9213,64.7841,1721265,2,Battle-No change of territory,11,4,AFG11479,11479,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,3,National,1531775727,AFG
33.5508,68.4225,1721266,2,Battle-No change of territory,12,4,AFG11480,11480,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,3,National,1531775727,AFG
31.5938,64.3716,1721267,2,Battle-No change of territory,11,4,AFG11481,11481,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,3,National,1531775727,AFG
31.6133,65.7101,1721268,2,Battle-No change of territory,12,4,AFG11482,11482,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,3,National,1531775727,AFG
34.8731,71.147,1721269,2,Battle-No change of territory,12,4,AFG11483,11483,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kunar,Asadabad,,Asadabad,3,National,1531775727,AFG
36.729,68.857,1721270,2,Battle-No change of territory,11,4,AFG11484,11484,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Kunduz,,Kunduz,3,National,1531775727,AFG
34.4265,70.4515,1721271,2,Battle-No change of territory,12,4,AFG11485,11485,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Jalalabad,,Jalalabad,3,National,1531775727,AFG
33.5974,69.2259,1721272,2,Battle-No change of territory,12,4,AFG11486,11486,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,3,National,1531775727,AFG
32.6268,65.8733,1721273,2,Battle-No change of territory,12,4,AFG11487,11487,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,3,National,1531775727,AFG
32.1058,66.9083,1721274,2,Battle-No change of territory,12,4,AFG11488,11488,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Zabul,Qalat,,Qalat,3,National,1531775727,AFG
36.1201,68.6819,1724569,2,Battle-No change of territory,1,4,AFG11494,11494,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Baghlan,Baghlani Jadid,,Baghlani Jadid,2,National-International,1532455204,AFG
37.0037,66.6896,1724570,2,Battle-No change of territory,1,4,AFG11495,11495,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Balkh,Dawlat Abad,,Chahi,2,National-International,1532455204,AFG
34.2409,70.1827,1724590,2,Battle-No change of territory,2,4,AFG11515,11515,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Khogyani,,Kaga,2,National,1532455204,AFG
32.6268,65.8733,1724591,2,Battle-No change of territory,2,4,AFG11516,11516,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,2,National,1532455204,AFG
32.6232,65.4579,1724594,2,Battle-No change of territory,3,4,AFG11519,11519,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Deh Rahwod,,Deh Rahwod,2,National,1532455204,AFG
36.7598,66.7227,1724595,2,Battle-No change of territory,0,4,AFG11520,11520,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Balkh,Charbolak,,Charbolak,2,National-International,1532455204,AFG
31.6323,64.2645,1724598,2,Battle-No change of territory,0,4,AFG11523,11523,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,2,National-International,1532455204,AFG
32.928,65.4813,1724601,2,Battle-No change of territory,3,4,AFG11526,11526,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Shahidi Hassas,,Shahidi Hassas,2,National,1532455204,AFG
32.3745,62.1164,1724602,2,Battle-No change of territory,1,4,AFG11527,11527,7/14/2018,2018,2,,3,,1,13,Southern Asia,Afghanistan,Farah,Farah,,Farah,3,National-International,1532455204,AFG
36.2647,68.0155,1724606,7,Riots/Protests,0,4,AFG11531,11531,7/14/2018,2018,2,JMI: Junbish-i-Milli Islami,6,,0,60,Southern Asia,Afghanistan,Samangan,Aybak,,Samangan,3,National-International,1532455204,AFG
33.5508,68.4225,1724607,2,Battle-No change of territory,2,4,AFG11532,11532,7/14/2018,2018,2,,3,,8,38,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,National,1532455204,AFG
33.5508,68.4225,1724608,6,Remote violence,0,4,AFG11533,11533,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,2,National-International,1532455204,AFG
33.4618,70.2172,1724610,2,Battle-No change of territory,0,4,AFG11535,11535,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Khost,Tere Zayi,,Babrak Tana,2,National-International,1532455204,AFG
37.3841,69.4529,1724612,3,Battle-Non-state actor overtakes territory,0,4,AFG11537,11537,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Takhar,Darqad,,Darqad,2,National-International,1532455204,AFG
34.5884,68.958,1724615,6,Remote violence,2,4,AFG11540,11540,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Kabul,Paghman,,Paghman,2,National-International,1532455204,AFG
31.3918,64.319,1724616,2,Battle-No change of territory,2,4,AFG11541,11541,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,,Nawa-e Barakzayi,2,National-International,1532455204,AFG
31.3918,64.319,1724618,2,Battle-No change of territory,2,4,AFG11543,11543,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Nawa-e Barakzayi,,Nawa-e Barakzayi,2,National-International,1532455204,AFG
32.0728,64.8359,1724619,2,Battle-No change of territory,2,4,AFG11544,11544,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,National-International,1532455204,AFG
35.0164,69.3445,1724621,9,Violence against civilians,1,4,AFG11546,11546,7/14/2018,2018,2,NATO: North Atlantic Treaty Organization; Military Forces of United States,1,Muslim Group (Afghanistan),7,17,Southern Asia,Afghanistan,Kapisa,Mahmud Raqi,,Mahmud-e-Raqi,2,National-International,1532455204,AFG
35.9774,65.3783,1724622,2,Battle-No change of territory,23,4,AFG11547,11547,7/14/2018,2018,2,,2,,2,22,Southern Asia,Afghanistan,Jowzjan,Darzab,,Darzab,2,International,1532455204,AFG
36.0841,65.3879,1724623,2,Battle-No change of territory,23,4,AFG11548,11548,7/14/2018,2018,2,,2,,2,22,Southern Asia,Afghanistan,Jowzjan,Qush Tepa,,Qush Tepa,2,International,1532455204,AFG
34.4018,69.5041,1724624,8,Strategic development,0,4,AFG11549,11549,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Kabul,Khak-e Jabbar,,Khak-e Jabbar,2,National-International,1532455204,AFG
31.6133,65.7101,1724627,6,Remote violence,10,4,AFG11552,11552,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,3,National,1532455204,AFG
35.9213,64.7841,1724628,9,Violence against civilians,0,4,AFG11553,11553,7/14/2018,2018,2,,1,Prisoners (Afghanistan); Police Forces of Afghanistan (2004-); JMI: Junbish-i-Milli Islami,7,17,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,3,National-International,1532455204,AFG
32.1058,66.9083,1724630,2,Battle-No change of territory,2,4,AFG11555,11555,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Zabul,Qalat,,Qalat,1,National-International,1532455204,AFG
33.9953,69.0227,1724634,8,Strategic development,0,4,AFG11559,11559,7/14/2018,2018,2,,3,,0,30,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,3,National-International,1532455204,AFG
34.2998,70.378,1724635,2,Battle-No change of territory,10,4,AFG11560,11560,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Achin,,Sra Kala,2,National,1532455204,AFG
34.2435,70.7285,1724636,8,Strategic development,0,4,AFG11561,11561,7/14/2018,2018,1,,3,,0,30,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,National,1532455204,AFG
34.2774,70.3618,1724637,2,Battle-No change of territory,10,4,AFG11562,11562,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Chaparhar,,Chaparhar,2,National,1532455204,AFG
33.3156,68.4537,1724639,2,Battle-No change of territory,3,4,AFG11564,11564,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Salam Gudale,2,National-International,1532455204,AFG
33.3029,62.1474,1724640,2,Battle-No change of territory,5,4,AFG11565,11565,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Herat,Shindand,,Shindand,2,National,1532455204,AFG
34.1032,70.4607,1724641,2,Battle-No change of territory,10,4,AFG11566,11566,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Kot,,Kot,2,National,1532455204,AFG
33.5974,69.2259,1724643,6,Remote violence,51,4,AFG11568,11568,7/14/2018,2018,2,,1,,2,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,3,National-International,1532455204,AFG
32.6232,65.4579,1724645,2,Battle-No change of territory,3,4,AFG11570,11570,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Urozgan,Deh Rahwod,,Deh Rahwod,2,National-International,1532455204,AFG
32.5215,67.4132,1724647,2,Battle-No change of territory,3,4,AFG11572,11572,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Zabul,Shah Joy,,Shah Joy,2,National-International,1532455204,AFG
34.9168,70.0952,1724648,2,Battle-No change of territory,5,4,AFG11573,11573,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Laghman,Alingar,,Shahi,2,National,1532455204,AFG
37.0704,69.2984,1724649,2,Battle-No change of territory,6,4,AFG11574,11574,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Archi,,Archi,2,National,1532455204,AFG
34.2944,69.8166,1724662,2,Battle-No change of territory,4,4,AFG11587,11587,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Hisarak,,Hisarak,2,National-International,1532455204,AFG
34.2118,69.0999,1724663,2,Battle-No change of territory,5,4,AFG11588,11588,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Mohammad Agha,,Mohammad Agha,2,National-International,1532455204,AFG
35.9446,68.7151,1724675,2,Battle-No change of territory,3,4,AFG11600,11600,7/14/2018,2018,2,,2,,1,12,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,,Pul-e Khumri,1,National-International,1532455204,AFG
37.3361,66.82,1724691,2,Battle-No change of territory,4,4,AFG11616,11616,7/14/2018,2018,1,,2,,1,12,Southern Asia,Afghanistan,Balkh,Shortepa,,Shortepa,2,National-International,1532455204,AFG
35.9774,65.3783,1724694,9,Violence against civilians,3,4,AFG11619,11619,7/14/2018,2018,2,,2,Civilians (Russian); Civilians (Uzbekistan); Prisoners (Afghanistan); Islamic State (Afghanistan),7,27,Southern Asia,Afghanistan,Jowzjan,Darzab,,Darzab,2,National-International,1532455204,AFG
34.1061,68.5794,1724727,2,Battle-No change of territory,10,4,AFG11652,11652,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Wardak,Chaki Wardak,,Chaki Wardak,2,National,1532455204,AFG
33.5508,68.4225,1724732,2,Battle-No change of territory,13,4,AFG11657,11657,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,2,National,1532455204,AFG
32.8201,67.7693,1724733,2,Battle-No change of territory,13,4,AFG11658,11658,7/14/2018,2018,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Muqur,,Muqur,2,National,1532455204,AFG
